comment,token
0:00 유라 - 깜빡3:18 JIDA - Autumn Breeze7:02 소금 - 큰꿈10:17 긱스 - 잉여인간 (feat스텔라장)12:03 소마 - Midnight in Paris15:54 김윤아 - cat song18:56 이병현 - 잘가라 구름아22:11 에스나 - a little lovin25:28 우효 - pizza29:06 유라 - my32:22 일레인 - falling36:47 nov - 아침달40:14 소금 - 궁금해43:48 에스나 - no thanks,"['유라', '깜빡', '소금', '꿈', '긱스', '잉여인간', '스텔라', '소마', '김윤아', '이병', '현', '구름', '에스나', '효', '유라', '일레인', '아침', '달', '소금', '에스나']"
언늬  우리 계정 하나 더 파자  공유해줘서 곰아워요,"['언늬', '우리', '계정', '하나', '더', '파자', '공유', '곰', '워']"
이 영상으로 수익 창출 하지않습니다 저작권 소유자에게 광고 수익이 지급됩니다광고없이 노래 듣기 :  46:33  (클릭)유라 - 깜빡JIDA - Autumm Breeze (featRachel Lim)소금 - 큰꿈긱스 - 잉여인간 (feat스텔라장)소마 - midnight in Paris김윤아 - cat song이병현 - 잘가라 구름아에스나 - a little lovin우효 - pizza유라 - my일레인 - fallingnov - 아침달소금 - 궁금해에스나 - no thanks,"['이', '영상', '수익', '창', '저작권', '소유자', '광고', '수익', '지급', '광고', '노래', '듣기', '클릭', '유라', '깜빡', '소금', '꿈', '긱스', '잉여인간', '스텔라', '소마', '김윤아', '이병', '현', '구름', '에스나', '효', '유라', '일레인', '아침', '달', '소금', '에스나']"
저번 영상으로 올라온 아무것도 위로되지 못할때 위로가 되어주는 팝송목록 찾으시는분들 참고하시라고 올려봅니당LANY - Malibu Nightshonne- location unknownEtham - Purpose (stripped)Tones And I - Dance Monkey (stripped Back)Winona Oak - Lonly Hearts Club (stripped)Jeremy Zucker - everyday (stripped)Pink Sweet - HonestyEtham - I Wish iIt Was me (stripped)UMI - Remember  MeClassic Lounge Lofi,"['저번', '영상', '것', '위로', '때', '위로', '팝송', '목록', '분', '참고']"
이병현님이랑 유라님  아 제가 너무 좋아하는 아티스트 분들인데 너무 반가워요  진짜 내 고막에 항시 거주시키고 싶은 목소리들입니다  이미 알고 계실 수도 있지만 오지은님의 고작도 추천드려요,"['이병', '현', '유라', '제', '아티스트', '분', '진짜', '내', '고막', '항시', '거주', '목소리', '알', '수도', '오지은', '고작', '추천']"
분위기뭐야뭐야 넘나조차나,"['분위기', '조차']"
혹시 아무것도 위로되지 못할 때 위로가 되어주는 팝송 다시 올려주실 수 있을까요,"['혹시', '것', '위로', '때', '위로', '팝송', '다시', '수']"
노래너무 좋네요 취향저격이미들어보셨을 수도  있지만저도 2곡 추천드리고 싶어용Sam Smith-To Die ForLola Young-Blind Love,"['노래', '취향', '저격', '수도', '도', '곡', '추천']"
진짜 너무 좋아autumn breeze 쩌거 진짜 아는 사람 처음 봤어최고야 언니못하는게 뭐야설마 나한테 사랑한다고 하는 것까진 못하겠지,"['진짜', '쩌거', '진짜', '사람', '처음', '최고', '언니', '뭐', '설마', '나', '사랑', '것']"
아 피자 진짜 좋은데 알고계셨군요  써머송 다 필요 없어요 전 피자만 들으면 겨울에도 여름이에요,"['피자', '진짜', '써머', '송', '필요', '전', '피자', '겨울', '여름']"
언니 Autumm breeze 제 최애 노랜데 여기서 보니까 너무 반가워요 다른 노래들도 전부 조아용❤,"['언니', '제', '최애', '노랜데', '여기', '보', '다른', '노래', '전부']"
오잉⍤⃝ 효진님 글인줄 모르고 들어왓다가 채널명이 효진님이길래 이름이 같네 이러고 보니까 진짜 효진님 노래 넘 조아요,"['오잉', '효진', '글', '줄', '왓', '다가', '채널', '효진', '이름', '보', '진짜', '효진', '노래']"
띵곡파티 혹시 유라님 목소리 좋아하시는 분들은 유라님이 피쳐링하신 Can I love-Cosmicboy 도 들어보세요 넘 조아용,"['띵곡', '파티', '혹시', '유라', '목소리', '분', '유라', '피쳐링', '도']"
깜빡 너무좋아요 언니가 부르는거 듣고싶다,"['깜빡', '언니']"
효진님 추천곡 들으러 딱 유튭 들어왔는데 새로운 리스트들이ෆ,"['효진', '추천', '곡', '유튭', '리스트']"
와 첫곡부터 취향저격이자너 그리고 잘가라 구름아를 아신다니 너무 띵곡인곳,"['곡', '취향', '저격', '이자', '너', '띵곡인곳']"
광고없이 어떻게 듣는건가요   효진님이 댓글에 남겨주신 시간눌러도 광고 그대로 인걸료 ,"['광고', '가요', '효진', '댓글', '시간', '광고', '그대로', '인걸', '료']"
이런거 올려주시면 너무 좋아서 오왼오왼 앞뒤앞뒤로 구르고 절할게요 ,"['왼', '앞뒤', '앞뒤', '절']"
진짜 추천해주시는 곡들마다 미쳐,"['진짜', '추천', '곡']"
이거 배속15배로 들으면서 방청소하면 세상 행복하겠어요  둠칫거리며 방청소하러 (총총) 오늘도 효띵곡 고마워용✨,"['거', '배속', '배', '방청', '소하', '세상', '둠칫거리', '방', '청소', '총총', '오늘', '효띵곡']"
이런 배경영상은 어디서 구하나요 시급합니다 참말루 댓글 처음 달아봐여 아시는분 계신가요 ,"['배경영', '하나요', '참말', '루', '댓글', '처음', '달', '아시', '분']"
와 이거보니까 아주 예전에 효진님 때문에 우효님 노래 알게되서 백번천번 들었던 추억이 새록새록 떠오른다  그때처럼 좋은 노래들 투성이라 너무 행복해요 효진님 뭉클🥺🥺 메컵도잘하고 노래도 잘부르고 춤도잘추고 몸매도좋고 옷도잘입고 그림도 잘그리고 개그도잘하고 센스도 터지고 선행까지 만땅인 효진님 못하는게 모에오 진짜 못잃어유  이 새벽에 처음으로 용기내서 고백하고 갑니닷✨♥️,"['거보', '아주', '예전', '효진', '때문', '효', '노래', '알', '번천', '번', '추억', '새록새록', '그때', '노래', '투성이', '효진', '뭉클', '메컵', '노래', '춤', '몸매', '옷', '그림', '개그', '센스', '선행', '땅', '효진', '모에', '오', '진짜', '어유', '이', '새벽', '처음', '고백', '갑', '닷']"
언니떼껄룩만큼 좋아요 취향저격,"['떼껄', '취향', '저격']"
날씨도 좋은데 꿀 귀 챙겨줘서 넘나 고마워요 효진릠  ,"['날씨', '꿀', '귀', '효진', '릠']"
잘가라구름아 요즘 빠져있는 노랜데 추천해주시니까 뭔가 좋다 ,"['구름', '요즘', '노랜데', '추천', '뭔가']"
진짜 예전부터 느꼈던 건데 효진님 나랑 음악 취향 너무 잘 맞아 완전 좋자나요❤️,"['진짜', '예전', '효진', '나', '음악', '취향', '완전']"
지짜 뮤직 이즈 효진쓰 라이프라고 할만햐댜곡이 다 좋아,"['뮤직', '이즈', '효진', '라이프', '할만햐댜곡']"
언니 매번 좋은노래 증말 감사함돠  덕분에 제 노래모음들이 다 좋아 저번에 인스타그램에서 언니가 멜론에 해두신 노래모음도 한번만 공유 어떻게 안될까유 (´༎ຶོρ༎ຶོ`)⭐️,"['언니', '매번', '노래', '증말', '돠', '덕분', '제', '노래', '모음', '저번', '인스타그램', '언니', '멜론', '해', '노래', '모음', '한번', '공유', '유']"
효진언냐 내 고막 책임져요점점더 호강하네❤️ 낮잠자려고 포근한이불에 누운거 어찌알고잠이아니라 노래에 취해브려요,"['효', '진언', '내', '고막', '점점', '더', '호강', '낮잠', '려고', '이불', '누', '어찌', '알', '노래', '취해브려']"
언니 영상보면서 나를 보는 기분이 종종 들었어요̌̈̌̈̌̈ 언니룰 보면서 힘든일들을 해쳐나가는 방법들도 배우고 깔깔 웃으며 행복도 얻어요 어쩌면 닮은 부분이 많은 사람일지도 ̊̈ 아  그래서인지 플레이리스트가 엄청 비슷하네용앞으로도 좋은 영상 좋은 플레이리스트 부탁해용,"['언니', '영상', '기분', '종종', '언니', '룰', '일', '방법', '깔깔', '행복', '어쩌면', '부분', '사람', '일지', '래서', '플레이', '리스트', '앞', '영상', '플레이', '리스트', '부탁']"
수익도 없이 좋은 노래 들려주는 언니 소서윗❤️,"['수익', '노래', '언니', '윗']"
효진님 이기온 - 내게 닿는 소리 도 들어보세요 저만 알고있기 아까운 음악 잠자기 전에 듣는 거 추천해요 요즘 코로나때문에 집에만 있어야하는데 숨은 노래 찾는 재미로 지내봐요 추천 감사해요♡,"['효진', '기온', '소리', '도', '음악', '전', '거', '추천', '요즘', '코로나', '때문', '집', '노래', '재미', '추천']"
노래 플레이리스트 맛집이 하나 더 생겨써  그것도 효진언니 진짜 기분째-져,"['노래', '플레이', '리스트', '맛집', '하나', '더', '그것', '효진', '진짜', '기분']"
효진쓰 노래 선곡 기가막히네요/진짜 최고야울집이 카페가 됐어요 ॱଳ͘,"['효진', '노래', '선곡', '기', '진짜', '최고', '집', '카페']"
첫곡부터 너무 좋자나여 싸랑해요 조효진,"['곡', '나', '싸랑', '조효진']"
아 진짜 첫곡부터 쳐요 ,"['진짜', '곡']"
언니 채널 아닌줄 알았어요,"['언니', '채널']"
헐 진짜 하나부터 다 너무 좋아오 완전 취저 ,"['진짜', '하나', '완전', '취저']"
JIDA 노래를 들으시다니 진짜 널리 알려주고 싶은,"['노래', '진짜', '널리']"
진짜 진지하게 음악계정하나 파죠 평생듣게,"['진짜', '음악', '정하나', '평생']"
노래 너무 좋아요 언니 짱짱❤,"['노래', '언니', '짱짱']"
효진언니 선곡 너무 죠하요,"['효진', '선곡', '죠하']"
세상에너무 멋져,['세상']
어텀브리즈 음잘알 ,"['어텀브', '리즈', '음']"
내가조화해미쳐도는 우효 역씨효진감성=내감성=우리선생님덜=같은마음 ෆ,"['가조', '화해', '효', '역', '효진', '감성', '감성', '우리', '선생님', '덜', '마음']"
고막 호강하네요 선곡 짱이에요❤️ 감사합니다🥰,"['고막', '호강', '선곡', '짱']"
정말 효진님 덕분에 답답한 집에 있을때 큰 힘이 되요  항상 좋은 영상그리고 플레이리스트를 감사해요^^,"['정말', '효진', '덕분', '집', '때', '힘', '항상', '영상', '플레이', '리스트']"
광고도 없도 노래도 너무 좋아요  샤워 하면서 잔잔하게 들어야징  이런 영상 고마워요,"['광고', '노래', '샤워', '징', '영상']"
아 진짜 좋아요 저랑 취향 비슷글구 저두 소금이랑 유라 좋아합니다,"['진짜', '저', '취향', '비슷글구', '저', '소금', '유라']"
진짜 다좋아요  요즘 들을 노래 없어서 지겨웠는데 다른버전도 해쥬세용 🥰🥰,"['진짜', '요즘', '노래', '버전', '해쥬', '세용']"
짱이에요,['짱']
진짜 대박이다   취저여서 누구지 했는데 조효진님❤,"['진짜', '대박', '취저', '누구', '조효진']"
헉autumn breeze 진짜 한때 빠졌었던 곡인데 역시 효진언니 ,"['진짜', '곡', '역시', '효진']"
🦋진짜 사랑해요 진짜 언니 최고🤍,"['진짜', '사랑', '진짜', '언니', '최고']"
언니 진짜 너무 감사해요 이런 노래 영상 올려주셔서 생각이 깊은 밤엔 언니가 올려주신 노래 영상들 보고 잠에 들어요 앞으로도 노래영상 많이 올려주세요,"['언니', '진짜', '노래', '영상', '생각', '밤', '언니', '노래', '영상', '보고', '잠', '앞', '노래', '영상']"
처음부터 내 최애곡  역시 이 언니 뭘 좀 아는 언니 ❤️,"['처음', '내', '최애', '곡', '역시', '이', '언니', '뭘', '좀', '언니']"
첫 소절 부터 “깜빡” 하자마자 바로 플레이리스트에 저장 햇어요,"['첫', '절', '부터', '깜빡', '하자', '마자', '바로', '플레이', '리스트', '저장', '햇']"
첫곡부터 분위기 쩔어여  몽환쓰_ 잘들을게요 효진님아,"['곡', '분위기', '몽환', '효진']"
분위기에 취한다 잠이 온다 나른해,"['분위기', '취한', '잠']"
아아악 조선생님 플레이리스트 넘우 좋어요  ,"['선생님', '플레이', '리스트']"
머야머야 (수군) (수군) 노래 다 좋잖아,"['머', '야머', '수군', '수군', '노래']"
음악도 음악인데 영상 배경 이미지가 너무 좋아요 효진님만의 갬성크으 취헌다b,"['음악', '음악', '영상', '배경', '이미지', '효진', '성', '취헌다']"
하 유라 님 너무 좋아 역시☆,"['유라', '역시']"
다띵곡이네욬,['다띵곡이네욬']
노래 너무 좋아요🧡🧡,['노래']
효진띠 때껄룩인줄 알았으요 ,"['효진', '띠', '때껄', '줄']"
좋아하는 노래 많아서 너무조타 ,"['노래', '무조', '타']"
또 삭제 될까봐  노래부터 캡쳐하는 센스,"['또', '삭제', '노래', '캡쳐', '센스']"
첫곡 미쳤내요 진짜요즘 진짜 원하던 노래예요 언니 ,"['곡', '진짜', '요즘', '진짜', '노래', '언니']"
다 좋아요 다 다운받았어요감사해요,['다운']
와 아침달이 있다니 언니 최고예요,"['아침', '달이', '언니', '최고']"
언니 최고,"['언니', '최고']"
나는 이컨텐츠가 계속 되어야된다 생각해요 진짜 취저 힐링 그자체,"['나', '컨텐츠', '계속', '생각', '진짜', '취저', '힐링', '자체']"
효진님 노래 너무 좋아요 감사해요 ,"['효진', '노래']"
첫곡부터 미쳤,['곡']
와영상에 취해쓰추천곡 싹 다 대박이제 오지게 듣습니다잉,"['영상', '취', '추천', '곡', '싹', '대박', '이제', '오지', '잉']"
하 언니 처음부터 제 띵곡 감사해요,"['언니', '처음', '제', '띵곡']"
우왕,['우왕']
노래마다 달라지는 그림까지언니 최고✨✨,"['노래', '그림', '언니', '최고']"
A little lovin은 언니가 부른걸 하도 많이 들어서 자동으로 언니 목소리가 생각나요♡,"['은', '언니', '걸', '자동', '언니', '목소리']"
진짜 좋아요🧡,['진짜']
듣자마자취향저격❤️ 힐링됩니다,"['취향', '저격', '힐링']"
저번 노래모음들도 다 듣고너무 좋아서다 다운 받았는데 오늘도 슬슬 다운 받을 준비 해야겠어요❤ 고마워요 언니이,"['저번', '노래', '모음', '다운', '오늘', '슬슬', '다운', '준비', '언니']"
헐 autumn breeze 옛날에 들었던 노랜데 까먹고 살았는데 효진님 덕분에 다시 생각났어요  넘 감사해요,"['옛날', '노랜데', '효진', '덕분', '다시']"
역시  선곡도 마음씨도 센스도 효진❤️,"['역시', '선곡', '마음씨', '센스', '효진']"
영상에 쓰시는 짤들 너무 갬성저격 출처가 궁금해용 ,"['영상', '쓰시', '짤', '저격', '출처']"
키야 효진님 음악취향 나랑 똑같자나🤦♀️,"['키', '효진', '음악', '취향', '나', '자']"
언니 언니 플레이리스트 미친거 아니냐며,"['언니', '언니', '플레이', '리스트']"
와 진짜 좋아요,['진짜']
언니맨첨에올린 플레이리스트는 다시안올라오나욤노래다완전취저엿는데,"['맨', '플레이', '리스트', '욤', '노래', '완전', '취저엿는', '데']"
열어분 이바다도 정말 좋아요 이바다 노래도 들어주세요❤️,"['어분', '바다', '정말', '이바', '노래']"
